MUNICIPIO,COLONIA,indice,indice_texto
XOCHIMILCO,SANTIAGO TULYEHUALCO (PBLO),0.81622834302,Bajo
XOCHIMILCO,TECACALANCO,0.70355386875,Muy Bajo
XOCHIMILCO,TEPEPAN (AMPL),0.89036065,Alto
XOCHIMILCO,TESMIC (RDCIAL),0.8918501,Alto
XOCHIMILCO,TIERRA NUEVA,0.8265646375,Bajo
XOCHIMILCO,TLAXOPAN,0.74998775,Muy Bajo
XOCHIMILCO,XALTOCAN (BARR),0.82491380513,Bajo
XOCHIMILCO,XICALHUACAN,0.71406719726,Muy Bajo
XOCHIMILCO,SAN LORENZO LA CEBADA I,0.800005575,Bajo
XOCHIMILCO,SAN LORENZO LA CEBADA II,0.87504739286,Medio
XOCHIMILCO,AZTLAN (U HAB),0.9114669,Alto
XOCHIMILCO,CANAL ONCE (U HAB),0.8936274,Alto
XOCHIMILCO,LORETO PE├æA POBRE (U HAB),0.88765767778,Alto
XOCHIMILCO,INFONAVIT PROLONGACION DIVISION DEL NORTE (U HAB),0.91754915625,Alto
XOCHIMILCO,LA NORIA,0.93348382727, Muy Alto
XOCHIMILCO,NUEVA TENOCHTITLAN (U HAB),0.8763791,Medio
XOCHIMILCO,VILLA XOCHIMILCO (U HAB),0.9253857,Alto
,,,
,,,
BENITO JUAREZ,ACACIAS,0.95619797273, Muy Alto
BENITO JUAREZ,ACTIPAN,0.9401082, Muy Alto
BENITO JUAREZ,ALBERT,0.91762189062,Alto
BENITO JUAREZ,AMERICAS UNIDAS-DEL LAGO,0.88957831,Alto
BENITO JUAREZ,NAPOLES (AMPL),0.94749560385, Muy Alto
BENITO JUAREZ,ATENOR SALAS,0.929885975,Alto
BENITO JUAREZ,CENTRO URBANO PRESIDENTE ALEMAN (U HAB),0.92318046,Alto
BENITO JUAREZ,CIUDAD DE LOS DEPORTES,0.93631339167, Muy Alto
BENITO JUAREZ,CREDITO CONSTRUCTOR,0.94468755882, Muy Alto
BENITO JUAREZ,ERMITA,0.9380462625, Muy Alto
BENITO JUAREZ,EXTREMADURA INSURGENTES,0.95461478, Muy Alto
BENITO JUAREZ,GENERAL PEDRO MARIA ANAYA,0.95568406923, Muy Alto
BENITO JUAREZ,INDEPENDENCIA,0.9164131,Alto
BENITO JUAREZ,INSURGENTES MIXCOAC,0.94820462941, Muy Alto
BENITO JUAREZ,INSURGENTES SAN BORJA,0.94019902917, Muy Alto
BENITO JUAREZ,IZTACCIHUATL,0.92274687391,Alto
BENITO JUAREZ,JOSEFA ORTIZ DE DOMINGUEZ,0.91946156667,Alto
BENITO JUAREZ,LETRAN VALLE,0.93905723636, Muy Alto
BENITO JUAREZ,MARIA DEL CARMEN,0.91831962667,Alto
BENITO JUAREZ,MERCED GOMEZ,0.9487021125, Muy Alto
BENITO JUAREZ,MIGUEL ALEMAN,0.91676508182,Alto
BENITO JUAREZ,MIRAVALLE,0.92143118333,Alto
BENITO JUAREZ,MIXCOAC,0.90372532581,Alto
BENITO JUAREZ,MODERNA,0.91129978228,Alto
BENITO JUAREZ,NAPOLES,0.94857485211, Muy Alto
BENITO JUAREZ,NATIVITAS,0.89932879481,Alto
BENITO JUAREZ,NI├æOS HEROES DE CHAPULTEPEC,0.89946672653,Alto
BENITO JUAREZ,NOCHE BUENA,0.93688090625, Muy Alto
BENITO JUAREZ,NONOALCO,0.93510809818, Muy Alto
BENITO JUAREZ,OCHO DE AGOSTO,0.87643867273,Medio
BENITO JUAREZ,PERIODISTA FRANCISCO ZARCO,0.94111100588, Muy Alto
BENITO JUAREZ,PIEDAD NARVARTE,0.92440624667,Alto
BENITO JUAREZ,PORTALES ORIENTE,0.91559534333,Alto
BENITO JUAREZ,POSTAL,0.92497484667,Alto
BENITO JUAREZ,RESIDENCIAL EMPERADORES,0.95089345833, Muy Alto
BENITO JUAREZ,SAN JOSE INSURGENTES,0.96006176191, Muy Alto
BENITO JUAREZ,SAN JUAN,0.94322998182, Muy Alto
BENITO JUAREZ,SAN PEDRO DE LOS  PINOS,0.9414048382, Muy Alto
BENITO JUAREZ,SAN SIMON TICUMAC,0.8888760381,Alto
BENITO JUAREZ,STA CRUZ ATOYAC,0.91516718136,Alto
BENITO JUAREZ,TLACOQUEMECATL DEL VALLE,0.92651818108,Alto
BENITO JUAREZ,VERTIZ NARVARTE,0.93540713333, Muy Alto
BENITO JUAREZ,VILLA DE CORTES,0.913226365,Alto
BENITO JUAREZ,XOCO,0.92777546111,Alto
BENITO JUAREZ,ZACAHUITZCO,0.927599,Alto
BENITO JUAREZ,ALAMOS I,0.926601266,Alto
BENITO JUAREZ,ALAMOS II,0.92097562683,Alto
BENITO JUAREZ,DEL VALLE I,0.9280152551,Alto
BENITO JUAREZ,DEL VALLE II,0.94188761915, Muy Alto
BENITO JUAREZ,DEL VALLE III,0.95058764082, Muy Alto
BENITO JUAREZ,DEL VALLE IV,0.94903426757, Muy Alto
BENITO JUAREZ,DEL VALLE V,0.94952989773, Muy Alto
BENITO JUAREZ,DEL VALLE VI,0.94468665, Muy Alto
BENITO JUAREZ,DEL VALLE VII,0.94702191071, Muy Alto
BENITO JUAREZ,NARVARTE I,0.91362175965,Alto
BENITO JUAREZ,NARVARTE II,0.93794772222, Muy Alto
BENITO JUAREZ,NARVARTE III,0.91601372903,Alto
BENITO JUAREZ,NARVARTE IV,0.93552517941, Muy Alto
BENITO JUAREZ,NARVARTE V,0.94700831389, Muy Alto
BENITO JUAREZ,NARVARTE VI,0.92385694063,Alto
BENITO JUAREZ,PORTALES I,0.89941200833,Alto
BENITO JUAREZ,PORTALES II,0.932718675,Alto
BENITO JUAREZ,PORTALES III,0.93155430833,Alto
BENITO JUAREZ,PORTALES IV,0.93721731667, Muy Alto
CUAUHTEMOC,ALGARIN,0.8722471931,Medio
CUAUHTEMOC,ASTURIAS,0.86686842963,Medio
CUAUHTEMOC,ASTURIAS (AMPL),0.87563688056,Medio
CUAUHTEMOC,ATLAMPA,0.80617011475,Bajo
CUAUHTEMOC,BUENOS AIRES,0.82107791333,Bajo
CUAUHTEMOC,CONDESA,0.93840725614, Muy Alto
CUAUHTEMOC,CUAUHTEMOC,0.9362847321, Muy Alto
CUAUHTEMOC,ESPERANZA,0.84586429286,Medio
CUAUHTEMOC,EX HIPODROMO DE PERALVILLO,0.84760776148,Medio
CUAUHTEMOC,FELIPE PESCADOR,0.90305412609,Alto
CUAUHTEMOC,HIPODROMO CONDESA,0.9195732871,Alto
CUAUHTEMOC,JUAREZ,0.88111467841,Medio
CUAUHTEMOC,MAZA,0.81025977895,Bajo
CUAUHTEMOC,PAULINO NAVARRO,0.8849424907,Alto
CUAUHTEMOC,SAN SIMON TOLNAHUAC,0.87687408611,Medio
CUAUHTEMOC,SANTA MARIA (U HAB),0.8843713,Alto
CUAUHTEMOC,SANTA MARIA INSURGENTES,0.91975756,Alto
CUAUHTEMOC,TABACALERA,0.86279278437,Medio
CUAUHTEMOC,TRANSITO,0.80217720877,Bajo
CUAUHTEMOC,VALLE GOMEZ,0.80349284667,Bajo
CUAUHTEMOC,VISTA ALEGRE,0.87758334138,Medio
CUAUHTEMOC,BUENAVISTA I,0.87478839545,Medio
CUAUHTEMOC,BUENAVISTA II,0.82861421818,Bajo
CUAUHTEMOC,CENTRO I,0.73259555,Muy Bajo
CUAUHTEMOC,CENTRO II,0.71945207222,Muy Bajo
CUAUHTEMOC,CENTRO III,0.75535996667,Muy Bajo
CUAUHTEMOC,CENTRO IV,0.76922842667,Muy Bajo
CUAUHTEMOC,CENTRO V,0.7831363,Bajo
CUAUHTEMOC,CENTRO VI,0.72550054545,Muy Bajo
CUAUHTEMOC,CENTRO VII,0.68683789375,Muy Bajo
CUAUHTEMOC,CENTRO VIII,0.79289154286,Bajo
CUAUHTEMOC,DOCTORES I,0.85715168529,Medio
CUAUHTEMOC,DOCTORES II,0.9102232169,Alto
CUAUHTEMOC,DOCTORES III,0.82895961579,Bajo
CUAUHTEMOC,DOCTORES IV,0.85459108621,Medio
CUAUHTEMOC,DOCTORES V,0.78917241389,Bajo
CUAUHTEMOC,GUERRERO I,0.86227423158,Medio
CUAUHTEMOC,GUERRERO II,0.81169550882,Bajo
CUAUHTEMOC,GUERRERO III,0.82619431739,Bajo
CUAUHTEMOC,GUERRERO IV,0.81479915833,Bajo
CUAUHTEMOC,HIPODROMO I,0.91338491795,Alto
CUAUHTEMOC,HIPODROMO II,0.91871100678,Alto
CUAUHTEMOC,MORELOS I,0.77404113103,Muy Bajo
CUAUHTEMOC,MORELOS II,0.73791740571,Muy Bajo
CUAUHTEMOC,MORELOS III,0.76481258108,Muy Bajo
CUAUHTEMOC,NONOALCO-TLATELOLCO (U HAB) I,0.91889987187,Alto
CUAUHTEMOC,NONOALCO-TLATELOLCO (U HAB) II,0.93091587353,Alto
CUAUHTEMOC,NONOALCO-TLATELOLCO (U HAB) III,0.91249999412,Alto
CUAUHTEMOC,OBRERA I,0.83869739149,Medio
CUAUHTEMOC,OBRERA II,0.84234056207,Medio
CUAUHTEMOC,OBRERA III,0.83968193333,Medio
CUAUHTEMOC,OBRERA IV,0.84024260714,Medio
CUAUHTEMOC,PERALVILLO I,0.85288597727,Medio
CUAUHTEMOC,PERALVILLO II,0.83612460789,Medio
CUAUHTEMOC,ROMA NORTE I,0.89321138214,Alto
CUAUHTEMOC,ROMA NORTE II,0.90262521591,Alto
CUAUHTEMOC,ROMA NORTE III,0.89729539857,Alto
CUAUHTEMOC,ROMA SUR I,0.8965680375,Alto
CUAUHTEMOC,ROMA SUR II,0.91875174118,Alto
CUAUHTEMOC,SAN RAFAEL I,0.91201739444,Alto
CUAUHTEMOC,SAN RAFAEL II,0.90604166571,Alto
CUAUHTEMOC,SANTA MARIA LA RIBERA I,0.87360643636,Medio
CUAUHTEMOC,SANTA MARIA LA RIBERA II,0.91110625106,Alto
CUAUHTEMOC,SANTA MARIA LA RIBERA IV,0.89797188222,Alto
MIGUEL HIDALGO,AGRICULTURA,0.89090011053,Alto
MIGUEL HIDALGO,AHUEHUETES ANAHUAC,0.848984025,Medio
MIGUEL HIDALGO,AMERICA,0.83465864074,Medio
MIGUEL HIDALGO,TORRE BLANCA (AMPL),0.85002358333,Medio
MIGUEL HIDALGO,ANAHUAC DOS LAGOS,0.78782488,Bajo
MIGUEL HIDALGO,ANAHUAC LAGO NORTE,0.88840683333,Alto
MIGUEL HIDALGO,ANAHUAC LAGO SUR,0.887457975,Alto
MIGUEL HIDALGO,ANAHUAC LOS MANZANOS,0.90407151562,Alto
MIGUEL HIDALGO,ANAHUAC MARIANO ESCOBEDO,0.85896325,Medio
MIGUEL HIDALGO,ANAHUAC PERALITOS,0.85649513333,Medio
MIGUEL HIDALGO,ANGEL ZIMBRON,0.87413415,Medio
MIGUEL HIDALGO,ANZURES,0.94061810133, Muy Alto
MIGUEL HIDALGO,ARGENTINA ANTIGUA,0.86883664516,Medio
MIGUEL HIDALGO,BOSQUES DE CHAPULTEPEC (POLANCO),0.96290083929, Muy Alto
MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,0.97890077368, Muy Alto
MIGUEL HIDALGO,CHAPULTEPEC MORALES (POLANCO),0.94861959189, Muy Alto
MIGUEL HIDALGO,CHAPULTEPEC POLANCO (POLANCO),0.95744162105, Muy Alto
MIGUEL HIDALGO,CUAUHTEMOC PENSIL,0.86688336667,Medio
MIGUEL HIDALGO,DANIEL GARZA,0.844831696,Medio
MIGUEL HIDALGO,DANIEL GARZA (AMPL),0.828780835,Bajo
MIGUEL HIDALGO,DEL BOSQUE (POLANCO),0.9392939, Muy Alto
MIGUEL HIDALGO,TORRES TOREO,0.94768305, Muy Alto
MIGUEL HIDALGO,DEPORTIVA PENSIL,0.86322457143,Medio
MIGUEL HIDALGO,FRANCISCO I MADERO,0.8092186875,Bajo
MIGUEL HIDALGO,GRANADA,0.92822683939,Alto
MIGUEL HIDALGO,GRANADA (AMPL),0.87603968846,Medio
MIGUEL HIDALGO,HUICHAPAN,0.845803,Medio
MIGUEL HIDALGO,IGNACIO MANUEL ALTAMIRANO,0.83999538571,Medio
MIGUEL HIDALGO,IRRIGACION,0.95522257727, Muy Alto
MIGUEL HIDALGO,LEGARIA,0.85465653158,Medio
MIGUEL HIDALGO,LEGARIA (U HAB),0.8383025775,Medio
MIGUEL HIDALGO,LOMA HERMOSA (CONJ HAB),0.93542533816, Muy Alto
MIGUEL HIDALGO,LOMAS ALTAS,0.95885176, Muy Alto
MIGUEL HIDALGO,LOMAS DE BARRILACO (LOMAS DE CHAPULTEPEC),0.97472697429, Muy Alto
MIGUEL HIDALGO,LOMAS DE BEZARES,0.97212235385, Muy Alto
MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC I,0.9577453127, Muy Alto
MIGUEL HIDALGO,LOMAS DE REFORMA,0.97271638077, Muy Alto
MIGUEL HIDALGO,LOMAS DE REFORMA (LOMAS DE CHAPULTEPEC),0.97377175758, Muy Alto
MIGUEL HIDALGO,LOMAS DE SOTELO,0.94892947551, Muy Alto
MIGUEL HIDALGO,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),0.97600646349, Muy Alto
MIGUEL HIDALGO,LOS MORALES (POLANCO),0.93591064, Muy Alto
MIGUEL HIDALGO,MANUEL AVILA CAMACHO,0.98604166667, Muy Alto
MIGUEL HIDALGO,MARINA NACIONAL (U HAB),0.94008984167, Muy Alto
MIGUEL HIDALGO,MEXICO NUEVO,0.83334057143,Medio
MIGUEL HIDALGO,MILITAR 1 K LOMAS DE SOTELO (U HAB),0.96093082568, Muy Alto
MIGUEL HIDALGO,MODELO PENSIL,0.8690150625,Medio
MIGUEL HIDALGO,MOLINO DEL REY,0.9236389,Alto
MIGUEL HIDALGO,MORALES SECCION ALAMEDA (POLANCO),0.94955765714, Muy Alto
MIGUEL HIDALGO,MORALES SECCION PALMAS (POLANCO),0.8947806,Alto
MIGUEL HIDALGO,NEXTITLA,0.94331876667, Muy Alto
MIGUEL HIDALGO,NUEVA ARGENTINA (ARGENTINA PONIENTE),0.87403745313,Medio
MIGUEL HIDALGO,OBSERVATORIO,0.92442911944,Alto
MIGUEL HIDALGO,PALMITAS (POLANCO),0.9458939, Muy Alto
MIGUEL HIDALGO,PENSIL NORTE,0.8194261087,Bajo
MIGUEL HIDALGO,PENSIL SAN JUANICO,0.89348873774,Alto
MIGUEL HIDALGO,PENSIL SUR,0.8257318125,Bajo
MIGUEL HIDALGO,PERIODISTA,0.95351730667, Muy Alto
MIGUEL HIDALGO,PLUTARCO ELIAS CALLES,0.916798775,Alto
MIGUEL HIDALGO,POLANCO REFORMA (POLANCO),0.96641763415, Muy Alto
MIGUEL HIDALGO,POPO,0.85885266923,Medio
MIGUEL HIDALGO,POPO (AMPL),0.866271025,Medio
MIGUEL HIDALGO,REFORMA PENSIL,0.81998440714,Bajo
MIGUEL HIDALGO,REFORMA SOCIAL,0.87739336579,Medio
MIGUEL HIDALGO,RINCON DEL BOSQUE,0.9519139, Muy Alto
MIGUEL HIDALGO,SAN DIEGO OCOYOACAC,0.82918624687,Bajo
MIGUEL HIDALGO,SAN JOAQUIN,0.8134898,Bajo
MIGUEL HIDALGO,SAN LORENZO TLALTENANGO,0.80451926667,Bajo
MIGUEL HIDALGO,SANTO TOMAS,0.9206257,Alto
MIGUEL HIDALGO,TACUBA,0.86965407097,Medio
MIGUEL HIDALGO,TACUBAYA,0.8417855825,Medio
MIGUEL HIDALGO,TATA L├üZARO (U HAB),0.9270931,Alto
MIGUEL HIDALGO,TLAXPANA,0.85700819583,Medio
MIGUEL HIDALGO,TORRE BLANCA,0.88121924762,Medio
MIGUEL HIDALGO,UN HOGAR PARA NOSOTROS,0.94096753333, Muy Alto
MIGUEL HIDALGO,VENTURA PEREZ DE ALBA,0.8508502,Medio
MIGUEL HIDALGO,VERONICA ANZURES,0.92401624333,Alto
MIGUEL HIDALGO,10 DE ABRIL,0.821164175,Bajo
MIGUEL HIDALGO,16 DE SEPTIEMBRE,0.83978394286,Medio
MIGUEL HIDALGO,5 DE MAYO,0.848720775,Medio
MIGUEL HIDALGO,ANAHUAC I,0.91035148333,Alto
MIGUEL HIDALGO,ANAHUAC II,0.86802931351,Medio
MIGUEL HIDALGO,ESCANDON I,0.91449634324,Alto
MIGUEL HIDALGO,ESCANDON II,0.89463066604,Alto
MIGUEL HIDALGO,POPOTLA I,0.91236116207,Alto
MIGUEL HIDALGO,POPOTLA II,0.91057666176,Alto
MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC I,0.93443455667, Muy Alto
MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC II,0.91257203673,Alto
MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC II,0.95712226222, Muy Alto
MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC III,0.97821593684, Muy Alto
,,,
,,,
,,,
,,,
VENUSTIANO CARRANZA,AARON SAENZ,0.90339375,Alto
VENUSTIANO CARRANZA,ADOLFO LOPEZ MATEOS,0.84853456,Medio
VENUSTIANO CARRANZA,AERONAUTICA MILITAR,0.89461583333,Alto
VENUSTIANO CARRANZA,ALVARO OBREGON,0.88124952917,Medio
VENUSTIANO CARRANZA,AQUILES SERDAN,0.8395352339,Medio
VENUSTIANO CARRANZA,ARTES GRAFICAS,0.814568464,Bajo
VENUSTIANO CARRANZA,AVIACION CIVIL,0.82597414706,Bajo
VENUSTIANO CARRANZA,AVIACION CIVIL (AMPL),0.80403126364,Bajo
VENUSTIANO CARRANZA,AZTECA,0.83013824762,Bajo
VENUSTIANO CARRANZA,BAHIA (U HAB),0.92334478571,Alto
VENUSTIANO CARRANZA,CANDELARIA DELOS PATOS (U HAB),0.8818792,Medio
VENUSTIANO CARRANZA,CARACOL,0.83357024419,Medio
VENUSTIANO CARRANZA,CARACOL (AMPL),0.80709722692,Bajo
VENUSTIANO CARRANZA,CUATRO ARBOLES,0.87008899444,Medio
VENUSTIANO CARRANZA,CUCHILLA PANTITLAN,0.80700920213,Bajo
VENUSTIANO CARRANZA,DAMIAN CARMONA,0.7969814913,Bajo
VENUSTIANO CARRANZA,EL ARENAL 1A SECCION,0.83013771471,Bajo
VENUSTIANO CARRANZA,EL ARENAL 2A SECCION,0.82734614,Bajo
VENUSTIANO CARRANZA,EL ARENAL 3A SECCION,0.7998325,Bajo
VENUSTIANO CARRANZA,EL ARENAL 4A SECCION,0.82447834528,Bajo
VENUSTIANO CARRANZA,EL ARENAL PTO AEREO (FRACC),0.75276308647,Muy Bajo
VENUSTIANO CARRANZA,EL PARQUE,0.90652819286,Alto
VENUSTIANO CARRANZA,EMILIANO ZAPATA (U HAB),0.87770792,Medio
VENUSTIANO CARRANZA,EMILIO CARRANZA,0.809818604,Bajo
VENUSTIANO CARRANZA,FEDERAL,0.86568164118,Medio
VENUSTIANO CARRANZA,FELIPE ANGELES,0.82776861852,Bajo
VENUSTIANO CARRANZA,FIVIPORT (U HAB),0.90057741412,Alto
VENUSTIANO CARRANZA,INDUSTRIAL PUERTO AEREO (FRACC),0.83916075,Medio
VENUSTIANO CARRANZA,JAMAICA,0.835384045,Medio
VENUSTIANO CARRANZA,JANITZIO,0.82581291304,Bajo
VENUSTIANO CARRANZA,KENNEDY (U HAB),0.91836164043,Alto
VENUSTIANO CARRANZA,LORENZO BOTURINI,0.85475394167,Medio
VENUSTIANO CARRANZA,MAGDALENA  MIXHUCA,0.8087137,Bajo
VENUSTIANO CARRANZA,MAGDALENA  MIXHUCA (PBLO),0.82357074138,Bajo
VENUSTIANO CARRANZA,MERCED BALBUENA,0.77827685333,Bajo
VENUSTIANO CARRANZA,MICHOACANA,0.85336275833,Medio
VENUSTIANO CARRANZA,MICHOACANA (AMPL),0.8460043625,Medio
VENUSTIANO CARRANZA,MIGUEL HIDALGO,0.7863372,Bajo
VENUSTIANO CARRANZA,MOCTEZUMA 1A SECCION,0.85279207258,Medio
VENUSTIANO CARRANZA,NICOLAS BRAVO,0.90396730345,Alto
VENUSTIANO CARRANZA,PENITENCIARIA (AMPL),0.80396058,Bajo
VENUSTIANO CARRANZA,PE├æON DE LOS BA├æOS,0.798823,Bajo
VENUSTIANO CARRANZA,PINO (U HAB),0.9503895, Muy Alto
VENUSTIANO CARRANZA,POPULAR RASTRO,0.86880642667,Medio
VENUSTIANO CARRANZA,PRIMERO DE MAYO,0.83113826923,Bajo
VENUSTIANO CARRANZA,PROGRESISTA,0.8656722,Medio
VENUSTIANO CARRANZA,PUEBLA,0.83991576,Medio
VENUSTIANO CARRANZA,REVOLUCION,0.82970474828,Bajo
VENUSTIANO CARRANZA,ROMERO RUBIO,0.84324371129,Medio
VENUSTIANO CARRANZA,SANTA CRUZ AVIACION,0.89313520556,Alto
VENUSTIANO CARRANZA,SEVILLA,0.85832868571,Medio
VENUSTIANO CARRANZA,SIMON  BOLIVAR,0.84124654286,Medio
VENUSTIANO CARRANZA,TRES MOSQUETEROS,0.8791252,Medio
VENUSTIANO CARRANZA,VALENTIN GOMEZ FARIAS,0.858932175,Medio
VENUSTIANO CARRANZA,VALLE GOMEZ,0.82383995227,Bajo
VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,0.82975303333,Bajo
VENUSTIANO CARRANZA,VENUSTIANO CARRANZA (AMPL),0.82392180909,Bajo
VENUSTIANO CARRANZA,VIADUCTO  - BALBUENA (CONJ HAB),0.91425158947,Alto
VENUSTIANO CARRANZA,10 DE MAYO,0.8090072087,Bajo
VENUSTIANO CARRANZA,20 DE NOVIEMBRE,0.84593430531,Medio
VENUSTIANO CARRANZA,20 DE NOVIEMBRE (AMPL),0.88820493333,Alto
VENUSTIANO CARRANZA,24 DE ABRIL,0.948351025, Muy Alto
VENUSTIANO CARRANZA,5TO TRAMO DE 20 DE NOVIEMBRE,0.83219199167,Bajo
VENUSTIANO CARRANZA,7 DE JULIO,0.86994238,Medio
VENUSTIANO CARRANZA,7 DE JULIO (AMPL),0.78489748333,Bajo
VENUSTIANO CARRANZA,CENTRO I,0.72382155,Muy Bajo
VENUSTIANO CARRANZA,CENTRO II,0.70410881111,Muy Bajo
VENUSTIANO CARRANZA,IGNACIO ZARAGOZA I,0.86480277476,Medio
VENUSTIANO CARRANZA,IGNACIO ZARAGOZA II,0.85865025476,Medio
VENUSTIANO CARRANZA,JARDIN BALBUENA I,0.927470892,Alto
VENUSTIANO CARRANZA,JARDIN BALBUENA II,0.93452500641, Muy Alto
VENUSTIANO CARRANZA,JARDIN BALBUENA III,0.92872109029,Alto
VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION I,0.84786459091,Medio
VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION II,0.85512691837,Medio
VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION III,0.84901707069,Medio
VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION IV,0.84565953878,Medio
VENUSTIANO CARRANZA,MORELOS I,0.75334024375,Muy Bajo
VENUSTIANO CARRANZA,MORELOS II,0.77671953509,Muy Bajo
VENUSTIANO CARRANZA,PENSADOR MEXICANO I,0.82570602222,Bajo
VENUSTIANO CARRANZA,PENSADOR MEXICANO II,0.81602224314,Bajo
